,ID,SId,Image,Name,Element,Damage,Description,Code,MB,Notes,Other Properties,Version,,,,,,,,,,,,,,,
,162,160,image157.png,Recov200,,-,Recovers 200HP,I Chip Trader,42,,,CG/CF,,,,,,,,,,,,,,,
,162,160,image157.png,Recov200,,-,Recovers 200HP,Q (JP)(LC) Graveyard 1 GMD,42,,,CG/CF,,,,,,,,,,,,,,,
,162,160,image157.png,Recov200,,-,Recovers 200HP,"Z Pavilion Comp 1 BMD, Chip Order",42,,,CG/CF,,,,,,,,,,,,,,,
,163,161,image161.png,Recov300,,-,Recovers 300HP,"J Graveyard BGMD, Chip Order",48,,,CG/CF,,,,,,,,,,,,,,,
,163,161,image161.png,Recov300,,-,Recovers 300HP,O Chip Trader,48,,,CG/CF,,,,,,,,,,,,,,,
,163,161,image161.png,Recov300,,-,Recovers 300HP,Y Lotto Number (75641392),48,,,CG/CF,,,,,,,,,,,,,,,
,164,162,image159.png,PanlGrab,,-,Steals 1 enemy square!,"* Seaside Area 3 GMD, Chip Order",6,"Stolen panels are returned after 1800F (30 seconds), while column timers can only be reset by losing all those panels and re-grabbing them.",,CG/CF,,,,,,,,,,,,,,,
,165,163,image163.png,AreaGrab,,-,Steals left edge from enmy,"* ExptFldr, SoulFldr, Request BBS ""OfficialRequest""",8,"Stolen panels are returned after 1800F (30 seconds), while column timers can only be reset by losing all those panels and re-grabbing them.",,CG/CF,,,,,,,,,,,,,,,
,165,163,image163.png,AreaGrab,1,-,Steals left edge from enmy,B Robot Control Comp 1 GMD,8,"Stolen panels are returned after 1800F (30 seconds), while column timers can only be reset by losing all those panels and re-grabbing them.",,CG/CF,,,,,,,,,,,,,,,
,165,163,image163.png,AreaGrab,,-,Steals left edge from enmy,F Sky Area 1 GMD,8,"Stolen panels are returned after 1800F (30 seconds), while column timers can only be reset by losing all those panels and re-grabbing them.",,CG/CF,,,,,,,,,,,,,,,
,165,163,image163.png,AreaGrab,,-,Steals left edge from enmy,"S LanFldr, ExpoFldr, Chip Order",8,"Stolen panels are returned after 1800F (30 seconds), while column timers can only be reset by losing all those panels and re-grabbing them.",,CG/CF,,,,,,,,,,,,,,,
,166,164,image165.png,GrabBnsh,,-,20 damage for every stolen sq,B Chip Trader,24,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,166,164,image165.png,GrabBnsh,,-,20 damage for every stolen sq,M Mr. WeatherComp 2 GMD,24,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,166,164,image165.png,GrabBnsh,,-,20 damage for every stolen sq,S Chip Order,24,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,167,165,image164.png,GrabRvng,,-,40 damage for every stolen sq,I Chip Trading (Water Machine Comp),50,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,167,165,image164.png,GrabRvng,,-,40 damage for every stolen sq,Q Sky Area 1 BugFrag Trader (65 BugFrags),50,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,167,165,image164.png,GrabRvng,,-,40 damage for every stolen sq,Z Chip Order,50,Pushes enemy to their back column.,Pierces Invisibl,CG/CF,,,,,,,,,,,,,,,
,168,166,image167.png,PnlRetrn,,-,Fix your area's panels,"* Seaside Area 2 BMD, JdgTreeComp 1 GMD, Undernet 1 GMD",14,,,CG/CF,,,,,,,,,,,,,,,
,169,167,image166.png,Geddon,,-,Breaks all empty panels,* Lotto Number (38116449),47,"Cracks player, enemy, and obstacle occupied panels.",,CG/CF,,,,,,,,,,,,,,,
,169,167,image166.png,Geddon,,-,Breaks all empty panels,"A Chip Trading (Aquarium HP), Chip Order",47,"Cracks player, enemy, and obstacle occupied panels.",,CG/CF,,,,,,,,,,,,,,,
,169,167,image166.png,Geddon,,-,Breaks all empty panels,L (JP) Virus Battle Machine V3,47,"Cracks player, enemy, and obstacle occupied panels.",,CG/CF,,,,,,,,,,,,,,,
,169,167,image166.png,Geddon,,-,Breaks all empty panels,R Chip Trader,47,"Cracks player, enemy, and obstacle occupied panels.",,CG/CF,,,,,,,,,,,,,,,
,170,168,image171.png,HolyPanl,,-,Creates a HolyPanl in front,* Chip Trader,24,"MegaMan only takes half damage when standing on Holy panels, and has their damage round up.",,CG/CF,,,,,,,,,,,,,,,
,170,168,image171.png,HolyPanl,,-,Creates a HolyPanl in front,"A Green Area 2 BMD, Chip Order",24,"MegaMan only takes half damage when standing on Holy panels, and has their damage round up.",,CG/CF,,,,,,,,,,,,,,,
,170,168,image171.png,HolyPanl,,-,Creates a HolyPanl in front,B Chip Trader,24,"MegaMan only takes half damage when standing on Holy panels, and has their damage round up.",,CG/CF,,,,,,,,,,,,,,,
,170,168,image171.png,HolyPanl,,-,Creates a HolyPanl in front,S Pavilion Comp 2 GMD,24,"MegaMan only takes half damage when standing on Holy panels, and has their damage round up.",,CG/CF,,,,,,,,,,,,,,,
,171,169,image168.png,Snctuary,,-,Chng all own panel to holy,"Z (GBA-EN) Undernet Zero NetMerchant (15200 Z), (JP)(LC) Immortal Area BMD, Undernet 2 YMD, Underground YMD, Chip Order",62,"MegaMan only takes half damage when standing on Holy panels, and has their damage round up.",,CG/CF,,,,,,,,,,,,,,,
,172,170,image174.png,ComingRd,,-,Pull an enemy to the front,"* ExptFldr, JudgeTree Comp 1 BMD, Undernet Zero GMD, Chip Order",21,,,CG/CF,,,,,,,,,,,,,,,
,173,171,image170.png,GoingRd,,-,Push an enemy to the back,"* Dog House Comp BMD, Undernet 1 GMD, Chip Order",21,,,CG/CF,,,,,,,,,,,,,,,
,174,172,image169.png,SloGauge,,-,CustGauge slow-down,* Aster Land Mr. Famous (5800 Z),42,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~17 seconds (1024F).,,CG/CF,,,,,,,,,,,,,,,
,174,172,image169.png,SloGauge,,-,CustGauge slow-down,A Chip Trader,42,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~17 seconds (1024F).,,CG/CF,,,,,,,,,,,,,,,
,174,172,image169.png,SloGauge,,-,CustGauge slow-down,B Chip Order,42,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~17 seconds (1024F).,,CG/CF,,,,,,,,,,,,,,,
,174,172,image169.png,SloGauge,,-,CustGauge slow-down,G Chip Trader,42,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~17 seconds (1024F).,,CG/CF,,,,,,,,,,,,,,,
,175,173,image172.png,FstGauge,,-,CustGauge speed-up,"* Request BBS ""Find The Virus!""",48,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~4 seconds (256F).,,CG/CF,,,,,,,,,,,,,,,
,175,173,image172.png,FstGauge,,-,CustGauge speed-up,E Chip Trader,48,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~4 seconds (256F).,,CG/CF,,,,,,,,,,,,,,,
,175,173,image172.png,FstGauge,,-,CustGauge speed-up,M ACDC Area NetMerchant (12000 Z),48,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~4 seconds (256F).,,CG/CF,,,,,,,,,,,,,,,
,175,173,image172.png,FstGauge,,-,CustGauge speed-up,R Chip Trader,48,Changes time it takes to fill the Custom Gauge from ~8 seconds (512F) to ~4 seconds (256F).,,CG/CF,,,,,,,,,,,,,,,
,176,174,image177.png,FullCust,,-,CustGauge instantly refills,"* Aster Land normal stock (7800 Z), Patch Card ""Yai's Pride"", Chip Order",50,,,CG/CF,,,,,,,,,,,,,,,
,177,175,image175.png,BusterUp,+/-,-,Power goes up by 1,"* LanFldr, ExpoFldr, SoulFldr, Seaside Area 2 GMD, Chip Order",11,Buster's Attack is capped at 10 (5 when used during Beast Out).,,CG/CF,,,,,,,,,,,,,,,
,178,176,image178.png,BugFix,,-,Repairs & removes bugs,"* (EN) Virus Battle Machine V3, Patch Card ""Dad's Debug Techniques""",62,Removes all current bugs except Buster Bug's 10x damage chance and status effects from bugs.,,CG/CF,,,,,,,,,,,,,,,
,178,176,image178.png,BugFix,,-,Repairs & removes bugs,K Chip Order,62,Removes all current bugs except Buster Bug's 10x damage chance and status effects from bugs.,,CG/CF,,,,,,,,,,,,,,,
,178,176,image178.png,BugFix,,-,Repairs & removes bugs,P Oxygen Tank Comp PMD,62,Removes all current bugs except Buster Bug's 10x damage chance and status effects from bugs.,,CG/CF,,,,,,,,,,,,,,,
,178,176,image178.png,BugFix,,-,Repairs & removes bugs,Z Chip Trader,62,Removes all current bugs except Buster Bug's 10x damage chance and status effects from bugs.,,CG/CF,,,,,,,,,,,,,,,
,179,177,image173.png,Invisibl,,-,Invisible for a while,"* AprtcFld, Aquarium Comp 2 GMD, Mr. Weather Comp 1 GMD, Seaside Area 2 GMD, Chip Order",30,"Gives flashing status for 360F (6 sec), and doesn't trigger Rush during TFC, but is overwritten by freezing during a TFC.",,CG/CF,,,,,,,,,,,,,,,
,180,178,image176.png,Barrier,,-,Nullifies 10 HP of damage,* Robot Control Comp 1 GMD,7,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,180,178,image176.png,Barrier,,-,Nullifies 10 HP of damage,A Central Area 1 GMD,7,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,180,178,image176.png,Barrier,,-,Nullifies 10 HP of damage,F Chip Trader,7,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,180,178,image176.png,Barrier,,-,Nullifies 10 HP of damage,R Chip Order,7,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,181,179,image186.png,Barr100,,-,Nullifies 100 HP of damage,"H Seaside Area 3 NetMerchant (3800 Z), JdgTreeComp 3 GMD",30,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,181,179,image186.png,Barr100,,-,Nullifies 100 HP of damage,"O AprtcFld, Mr. Weather Comp 3 GMD",30,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,181,179,image186.png,Barr100,,-,Nullifies 100 HP of damage,"Y Pavilion Comp 1 GMD, Chip Order",30,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,182,180,image183.png,Barr200,,-,Nullifies 200 HP of damage,"K Undernet Zero NetMerchant (11200 Z), Undernet 3 BMD (JP)",52,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,182,180,image183.png,Barr200,,-,Nullifies 200 HP of damage,U Chip Trader,52,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,182,180,image183.png,Barr200,,-,Nullifies 200 HP of damage,W Chip Order,52,"Doesn't wear off, but Wind chips, TenguCross, and WindRack remove barrier.",,CG/CF,,,,,,,,,,,,,,,
,183,181,image185.png,BblWrap,Aqua,-,Weak against elec atk,I Chip Trader,58,"Doesn't wear off, and respawns after 238F (~4 sec), but Elec attacks, Wind attacks, TenguCross, and WindRack's gust remove the barrier.",,CG/CF,,,,,,,,,,,,,,,
,183,181,image185.png,BblWrap,Aqua,-,Weak against elec atk,Q Sky Area 1 BugFrag Trader (24 BF),58,"Doesn't wear off, and respawns after 238F (~4 sec), but Elec attacks, Wind attacks, TenguCross, and WindRack's gust remove the barrier.",,CG/CF,,,,,,,,,,,,,,,
,183,181,image185.png,BblWrap,Aqua,-,Weak against elec atk,Z Pavilion Comp 4 GMD,58,"Doesn't wear off, and respawns after 238F (~4 sec), but Elec attacks, Wind attacks, TenguCross, and WindRack's gust remove the barrier.",,CG/CF,,,,,,,,,,,,,,,
,184,182,image180.png,LifeAur,,-,Repel all attacks under200,"U (GBA-EN) Undernet Zero NetMerchant (22400 Z), (JP)(LC) Undernet 3 PMD, Graveyard YMD, Chip Order, Patch Card ""Wily's Ambition""",70,"Lasts 3000F (50 sec), but Wind attacks, TenguCross, and WindRack's gust remove the barrier.",,CG/CF,,,,,,,,,,,,,,,
,185,183,image182.png,MagCoil,,-,Draw in enmy with mag force,* ACDC Area GMD,14,???,,CG/CF,,,,,,,,,,,,,,,
,192,184,image179.png,WhiCapsl,,-,Add an effect Paralyze,"* Lan Fldr x1, Fish Stick Shop Comp BMD, (JP) Class 1-2 Comp BMD/(EN) Stuffed Toy Shop Comp BMD, Chip Order",30,"Paralyzes for 90F with any chip with a damage number (can precede Uninstll), but removes drag properties from attack.",,CG/CF,,,,,,,,,,,,,,,
,193,185,image188.png,Uninstll,,-,Attach to NoDim chp NavCusOff,G Lotto Number 97403000,60,"Removes SuprArmr, AirShoes, FlotShoe, Shield, Reflect, and AntiDmg, but cannot be attached to dimming chips.",,CG/CF,,,,,,,,,,,,,,,
,193,185,image188.png,Uninstll,,-,Attach to NoDim chp NavCusOff,L Aster Land Mr. Famous (12000 Z),60,"Removes SuprArmr, AirShoes, FlotShoe, Shield, Reflect, and AntiDmg, but cannot be attached to dimming chips.",,CG/CF,,,,,,,,,,,,,,,
,193,185,image188.png,Uninstll,,-,Attach to NoDim chp NavCusOff,R Chip Order,60,"Removes SuprArmr, AirShoes, FlotShoe, Shield, Reflect, and AntiDmg, but cannot be attached to dimming chips.",,CG/CF,,,,,,,,,,,,,,,
,188,186,image187.png,AntiNavi,,-,Takes the enemy's Navi away,"* Request BBS ""OfficialRequest"", Chip Order",50,"Triggered when an enemy uses a Navi, but activated during a TFC will cause MegaMan to lose any chip used prior, and Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,188,186,image187.png,AntiNavi,,-,Takes the enemy's Navi away,F Chip Trader,50,"Triggered when an enemy uses a Navi, but activated during a TFC will cause MegaMan to lose any chip used prior, and Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,188,186,image187.png,AntiNavi,,-,Takes the enemy's Navi away,L Aster Land Mr. Famous (9200 Z),50,"Triggered when an enemy uses a Navi, but activated during a TFC will cause MegaMan to lose any chip used prior, and Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,188,186,image187.png,AntiNavi,,-,Takes the enemy's Navi away,T Chip Trader,50,"Triggered when an enemy uses a Navi, but activated during a TFC will cause MegaMan to lose any chip used prior, and Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,189,187,image181.png,AntiDmg,,100,Sets trap and throw stars,* Underground BGMD,30,"Triggers on taking a hit of 10 damage or more (AreaGrab and Charge Shots on Holy panels still trigger it), but Cursors attacks remove trap.",Secondary Sword,CG/CF,,,,,,,,,,,,,,,
,189,187,image181.png,AntiDmg,,100,Sets trap and throw stars,G Chip Trader,30,"Triggers on taking a hit of 10 damage or more (AreaGrab and Charge Shots on Holy panels still trigger it), but Cursors attacks remove trap.",Secondary Sword,CG/CF,,,,,,,,,,,,,,,
,189,187,image181.png,AntiDmg,,100,Sets trap and throw stars,R (JP) Virus Battle Machine V2,30,"Triggers on taking a hit of 10 damage or more (AreaGrab and Charge Shots on Holy panels still trigger it), but Cursors attacks remove trap.",Secondary Sword,CG/CF,,,,,,,,,,,,,,,
,189,187,image181.png,AntiDmg,,100,Sets trap and throw stars,V Chip Order,30,"Triggers on taking a hit of 10 damage or more (AreaGrab and Charge Shots on Holy panels still trigger it), but Cursors attacks remove trap.",Secondary Sword,CG/CF,,,,,,,,,,,,,,,
,190,188,image184.png,AntiSwrd,Sword,100,Retaliate for sword damage,* Green Area 2 Net Cafe,33,"Gives invulnerability on Sword damage, and attacks 3 times (first 2 hits cause flinching while 3rd causes flashing), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,190,188,image184.png,AntiSwrd,Sword,100,Retaliate for sword damage,"A Green Areas BGMD, Judge Tree Comps BGMD",33,"Gives invulnerability on Sword damage, and attacks 3 times (first 2 hits cause flinching while 3rd causes flashing), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,190,188,image184.png,AntiSwrd,Sword,100,Retaliate for sword damage,R Chip Order,33,"Gives invulnerability on Sword damage, and attacks 3 times (first 2 hits cause flinching while 3rd causes flashing), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,190,188,image184.png,AntiSwrd,Sword,100,Retaliate for sword damage,Z Chip Trader,33,"Gives invulnerability on Sword damage, and attacks 3 times (first 2 hits cause flinching while 3rd causes flashing), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,191,189,image194.png,AntiRecv,,-,Damages enemy in recovery,"* Request BBS ""Official Request""",37,"Enemy's next Recov reduces HP and creates a Poison panel (blocks all damage from Roll except if used through AntiNavi), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,191,189,image194.png,AntiRecv,,-,Damages enemy in recovery,A Chip Trader,37,"Enemy's next Recov reduces HP and creates a Poison panel (blocks all damage from Roll except if used through AntiNavi), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,191,189,image194.png,AntiRecv,,-,Damages enemy in recovery,F Chip Order,37,"Enemy's next Recov reduces HP and creates a Poison panel (blocks all damage from Roll except if used through AntiNavi), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,191,189,image194.png,AntiRecv,,-,Damages enemy in recovery,V Aster Land Mr. Famous (6900 Z),37,"Enemy's next Recov reduces HP and creates a Poison panel (blocks all damage from Roll except if used through AntiNavi), but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,194,190,image189.png,CopyDmg,Cursor,-,Duplicate damage to 2nd enemy,* Central Area 2 BMD,12,No use in net battles.,,CG/CF,,,,,,,,,,,,,,,
,195,191,image190.png,LifeSync,Cursor,-,Makes HP same as enemy,* AquarumComp1 BMD,12,No use in net battles.,,CG/CF,,,,,,,,,,,,,,,
,196,192,image199.png,Atk+10,+/-,-,+10 for selected atk chip,"* Folder1 x2, Central Area 2 GMD",4,,,CG/CF,,,,,,,,,,,,,,,
,198,193,image193.png,Navi+20,+/-,-,+20 for selected Navi chip,* Undernet BGMD,36,,,CG/CF,,,,,,,,,,,,,,,
,199,194,image195.png,ColorPt,+/-,-,+10 for next chip attack,"* AirConditionerComp BMD, MrWeatherComp 1 GMD",31,Doesn't count broken/hole panels towards the damage boost.,,CG/CF,,,,,,,,,,,,,,,
,197,195,image191.png,Atk+30,+/-,-,+30 for selected atk chip,"* ACDC Area PMD, Chip Order",66,,,CG/CF,,,,,,,,,,,,,,,
,200,196,image202.png,DblPoint,+/-,-,+20 for next chip attack,"* Sky Area 1 BMD, (JP) Immortal Area BGMD",50,Doesn't count broken/hole panels towards the damage boost.,,CG/CF,,,,,,,,,,,,,,,
,187,197,image197.png,ElemTrap,,240,Trap enmy and attk with elem,* Lotto Number (08789369),42,"Triggered when an elemental attack is used: Fire and Aqua flashes, Elec paralyzes, and Wood confuses, but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,187,197,image197.png,ElemTrap,,240,Trap enmy and attk with elem,G Chip Trader,42,"Triggered when an elemental attack is used: Fire and Aqua flashes, Elec paralyzes, and Wood confuses, but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,187,197,image197.png,ElemTrap,,240,Trap enmy and attk with elem,S Aster Land Mr. Famous (10600 Z),42,"Triggered when an elemental attack is used: Fire and Aqua flashes, Elec paralyzes, and Wood confuses, but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,187,197,image197.png,ElemTrap,,240,Trap enmy and attk with elem,U Chip Order,42,"Triggered when an elemental attack is used: Fire and Aqua flashes, Elec paralyzes, and Wood confuses, but Cursor attacks remove trap.",,CG/CF,,,,,,,,,,,,,,,
,186,198,image192.png,ColArmy,,40,Launch an attk with Col. army,* Lotto Number (44892547),25,Removes obstacles to spawn a soldier that shoots forward 3 times and paralyzes for 90F [Obstacle Type 3].,,CG/CF,,,,,,,,,,,,,,,
,186,198,image192.png,ColArmy,,40,Launch an attk with Col. army,B Sky Area 1 BMD,25,Removes obstacles to spawn a soldier that shoots forward 3 times and paralyzes for 90F [Obstacle Type 3].,,CG/CF,,,,,,,,,,,,,,,
,186,198,image192.png,ColArmy,,40,Launch an attk with Col. army,G Chip Trader,25,Removes obstacles to spawn a soldier that shoots forward 3 times and paralyzes for 90F [Obstacle Type 3].,,CG/CF,,,,,,,,,,,,,,,
,186,198,image192.png,ColArmy,,40,Launch an attk with Col. army,R Chip Order,25,Removes obstacles to spawn a soldier that shoots forward 3 times and paralyzes for 90F [Obstacle Type 3].,,CG/CF,,,,,,,,,,,,,,,
,115,199,image198.png,BlzrdBal,Aqua,150,Launch a giant snowball,H Lotto Number (97049899),39,"Damage is multiplied by the number of obstacles it absorbs, but fails/stops on holes.",,CG/CF,,,,,,,,,,,,,,,
,115,199,image198.png,BlzrdBal,Aqua,150,Launch a giant snowball,"N (JP)(LC) Undernet 3, (JP)(LC) Immortal Area YMD",39,"Damage is multiplied by the number of obstacles it absorbs, but fails/stops on holes.",,CG/CF,,,,,,,,,,,,,,,
,115,199,image198.png,BlzrdBal,Aqua,150,Launch a giant snowball,"T (JP)(LC) Graveyard 1 NetMerchant (18400 Z), (GBA-EN) Graveyard NetMerchant (18400 Z), Chip Order",39,"Damage is multiplied by the number of obstacles it absorbs, but fails/stops on holes.",,CG/CF,,,,,,,,,,,,,,,
,146,200,image196.png,TimeBom2,Obstacle,190,Explodes 3 seconds later,C (JP)(LC) Graveyard 1 GMD,30,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,146,200,image196.png,TimeBom2,Obstacle,190,Explodes 3 seconds later,"D Pavilion Comp 2 GMD, Chip Order",30,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,146,200,image196.png,TimeBom2,Obstacle,190,Explodes 3 seconds later,"E Sky Areas BGMD, Mr. Weather Comps BGMD, ACDC Areas BGMD",30,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,147,201,image200.png,TimeBom3,Obstacle,230,Explodes 3 seconds later,"L (GBA-EN) Undernet Zero NetMerchant (15200 Z), (JP)(LC) Graveyard 1 BMD, Chip Order",37,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,147,201,image200.png,TimeBom3,Obstacle,230,Explodes 3 seconds later,"M Lotto Number (23722234), ACDC Area YMD, Undernet Zero YMD",37,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,147,201,image200.png,TimeBom3,Obstacle,230,Explodes 3 seconds later,N Chip Trading (Green Town Court Foyer),37,Spawns on the first empty panel in the same row as MegaMan [Obstacle Type 1 (50 HP)].,,CG/CF,,,,,,,,,,,,,,,
,59,202,image201.png,BigBomb,,140,Throws a 9 panl bomb 3panl fwd,O Chip Trading (Sky Town Op Room),32,,,CG/CF,,,,,,,,,,,,,,,
,59,202,image201.png,BigBomb,,140,Throws a 9 panl bomb 3panl fwd,"P Request BBS ""Stop Him!""",32,,,CG/CF,,,,,,,,,,,,,,,
,59,202,image201.png,BigBomb,,140,Throws a 9 panl bomb 3panl fwd,"V (GBA-EN) Asterland normal stock (9000 Z), Chip Order",32,,,CG/CF,,,,,,,,,,,,,,,
